,final,open,max,min,trade_amt,change,year,month,day,name
14,-2.1033259446525028,-2.083971566150765,-2.108515897767651,-2.0630987807725747,-0.18691313558115213,-0.5118794223295182,2020,5,21,AAPL
15,-2.0807237871586413,-2.116399072931505,-2.126589590224593,-2.0689077008202847,-0.6054131774169021,0.2114695949919544,2020,5,22,AAPL
16,-2.104655483328612,-2.0302218631306346,-2.0714868693192816,-2.0559493407138545,0.2704519173202444,-0.47545177397519944,2020,5,26,AAPL
17,-2.0891441987740014,-2.111956948714965,-2.132320273198745,-2.0943775810294762,0.018630685827885452,0.10739059969390077,2020,5,27,AAPL
18,-2.0878146600978917,-2.1052937623901555,-2.0803033046641315,-2.065779820794595,0.4363293872292926,-0.10076739090220645,2020,5,28,AAPL
19,-2.090916917008814,-2.077752592247609,-2.1054301453969533,-2.056396180717524,0.8329929022291893,-0.17362268761084396,2020,5,29,AAPL
20,-2.0479284998146072,-2.0941884518488063,-2.0922054923796787,-2.048353060651464,-0.621039315886595,0.5185026311212125,2020,6,1,AAPL
21,-2.03153085614259,-2.060872520224758,-2.0803033046641315,-2.0291389404936524,-0.48841747400279106,0.11779849922370614,2020,6,2,AAPL
22,-2.0115877760009475,-2.0173397029026687,-2.0498866027243996,-1.9916043801853707,-0.15085281603570694,0.16463404710783028,2020,6,3,AAPL
23,-2.042610345110169,-2.020449189854247,-2.0564989292330367,-2.0085843003248316,-0.4900201548714775,-0.5691228697434477,2020,6,4,AAPL
24,-1.9406790466084416,-2.03199871281725,-1.9886123770776933,-1.9808802200972897,0.5054449996913954,1.3615424930354467,2020,6,5,AAPL
25,-1.9194064277906895,-1.9555941762927667,-1.9683345757845383,-1.9353025397229473,-0.32774871691697416,0.18544984616744095,2020,6,8,AAPL
26,-1.802407024293054,-1.9342719800533756,-1.836088045611791,-1.8830222592935542,0.7149955232721492,1.52286493574743,2020,6,9,AAPL
27,-1.7044643418196552,-1.7596964983433645,-1.735139860913261,-1.7257345780017055,1.094430218933667,1.2158318996181714,2020,6,10,AAPL
28,-1.8923724747097965,-1.7437048511638216,-1.7761362852668123,-1.8441471789742618,1.795803434092576,-2.6194790771151037,2020,6,11,AAPL
29,-1.8600203669244653,-1.7947892796540281,-1.811842848413454,-1.8579992190880328,1.765552832696119,0.32595648981981334,2020,6,12,AAPL
30,-1.8134865132606333,-1.9222782446687185,-1.8352064020773062,-1.876766499242174,0.5366972766307814,0.5237065808861152,2020,6,15,AAPL
31,-1.7128847534350151,-1.7201615928161609,-1.7523319098357182,-1.740927138126486,1.0699893356861985,1.257463497737393,2020,6,16,AAPL
32,-1.7182029081394528,-1.678849837602341,-1.7280867126373811,-1.6698795775429522,0.04787961168141321,-0.1944384866704547,2020,6,17,AAPL
33,-1.7168733694633431,-1.720605805237815,-1.7496869792322631,-1.6904342177117733,-0.3045098443210206,-0.10076739090220645,2020,6,18,AAPL
34,-1.7390323473985014,-1.6846245990838433,-1.7153028813873488,-1.7360118980861157,3.054308586228613,-0.41820832656126994,2020,6,19,AAPL
35,-1.637544228455477,-1.721494230081123,-1.6835637141458895,-1.6689858975356118,0.4691843450373645,1.2418516484426854,2020,6,22,AAPL
36,-1.552896932743173,-1.5806788924168134,-1.5407374615593226,-1.5447643765153454,2.006155298107673,0.9868581099624537,2020,6,23,AAPL
37,-1.624692021253085,-1.569573581875464,-1.5804114206111464,-1.5867673368603277,1.6147004959310067,-1.0426822983495918,2020,6,24,AAPL
38,-1.5715104742087058,-1.6171043109924388,-1.6222894884991832,-1.597491496948408,0.5108540476232126,0.5705421287702394,2020,6,25,AAPL
39,-1.6956007506455917,-1.5762367682002738,-1.6187629143612432,-1.648431257366791,1.867924073183466,-1.71919576778694,2020,6,26,AAPL
40,-1.6056353002288493,-1.700172033841732,-1.6535878339733996,-1.6676453775246023,0.3732238280247631,1.0753252559657993,2020,6,29,AAPL
41,-1.5719536537674086,-1.6242117097389028,-1.6112689443181207,-1.5702342567245364,0.5649445269413801,0.3103446405251053,2020,6,30,AAPL
42,-1.5794877062653625,-1.5682409446105021,-1.596281004231876,-1.5264439363648739,-0.025643373169577807,-0.2204582354949681,2020,7,1,AAPL
43,-1.5794877062653625,-1.5380344999380322,-1.5618969063869617,-1.5295718163905643,0.04046721266373837,-0.12158318996181718,2020,7,2,AAPL
44,-1.4717950735004939,-1.5140470291687174,-1.5037084331109531,-1.4598647758180403,0.13302203283038103,1.2730753470321012,2020,7,6,AAPL
45,-1.4846472807028854,-1.4540783522454312,-1.4724100876367359,-1.4335012156015086,0.0080129250728377,-0.2829056326738003,2020,7,7,AAPL
46,-1.3884773164642987,-1.4394193423308497,-1.4402300986280345,-1.3874766952234958,0.10156942078240938,1.0909371052605075,2020,7,8,AAPL
47,-1.373409211468391,-1.3470231586268233,-1.3987928525072404,-1.3615599750106344,0.272855938623274,0.06575900157467932,2020,7,9,AAPL
48,-1.3627729020595152,-1.3883349138406431,-1.4137807925934847,-1.3597726149959548,-0.43592967555330975,0.008515554160749839,2020,7,10,AAPL
49,-1.3822728026424544,-1.302601916461426,-1.2383337292309735,-1.335196414794103,1.5952679903981835,-0.36096487914734043,2020,7,13,AAPL
50,-1.3122504323673545,-1.4101013225016876,-1.3577964281536885,-1.3968603353005669,1.181375656059907,0.7370685212471251,2020,7,14,AAPL
51,-1.2830005814929457,-1.225753167515289,-1.2696320747051901,-1.2802350943426901,0.8249794978857566,0.23748934381646775,2020,7,15,AAPL
52,-1.3361821285373257,-1.3336967859772042,-1.3511841016450508,-1.3065986545592212,-0.028848734906950713,-0.7616690110448469,2020,7,16,AAPL
53,-1.3446025401526855,-1.3145956518460837,-1.362204645826113,-1.3092796945812415,-0.39726499959624906,-0.22566218525987078,2020,7,17,AAPL
54,-1.2546370897359433,-1.33991575988036,-1.302693707248377,-1.299449214500501,-0.4347276649017949,0.9764502104326483,2020,7,20,AAPL
55,-1.3149095097195735,-1.2177573439255172,-1.2696320747051901,-1.2690640942509395,-0.1676809651569147,-0.839728257518387,2020,7,21,AAPL
56,-1.3029436616345884,-1.3279220244957028,-1.3260572609122292,-1.2753198543023199,-0.46117189923512136,0.024127403455457892,2020,7,22,AAPL
57,-1.498829026581387,-1.3141514394244296,-1.3652903981968108,-1.480419415986861,1.7024472734915899,-2.4893803329925364,2020,7,23,AAPL
58,-1.5094653359902628,-1.5811231048384675,-1.5464681445334747,-1.6086624970401586,1.4708598879663974,-0.25168193408438416,2020,7,24,AAPL
59,-1.4119658330755664,-1.460297326148587,-1.4613895434556736,-1.4147339354473674,0.1841074855197617,1.1117529043201182,2020,7,27,AAPL
60,-1.4811018442332602,-1.4309793063194243,-1.4768183053091612,-1.4250112555317782,-0.1680816353740863,-0.9750309514058567,2020,7,28,AAPL
61,-1.4017727032253935,-1.4585204764619708,-1.4468424251366714,-1.4044566153629574,-0.43452732979320907,0.8775751648994974,2020,7,29,AAPL
62,-1.35080705397453,-1.438975129909196,-1.3996744960417251,-1.401775575340937,0.9237447064185597,0.5080947315914072,2020,7,30,AAPL
63,-0.9045252383604433,-1.0529545354918934,-0.953562867592324,-1.0867533727535692,5.254388748717941,5.326952213891289,2020,7,31,AAPL
64,-0.7857531166279956,-0.8166335271719795,-0.7234539050917437,-0.7708374901588609,3.9291720054228296,1.189812150793658,2020,8,3,AAPL
65,-0.7534010088426645,-0.7753217719581603,-0.7609237553073552,-0.7484954899753596,1.217435975605352,0.22708144428666244,2020,8,4,AAPL
66,-0.736117006053241,-0.764216461416811,-0.7785566259970551,-0.7257066497881881,0.19973362398945463,0.06575900157467932,2020,8,5,AAPL
67,-0.5659360555112259,-0.7189067944081052,-0.6013462755655739,-0.6854910494578862,1.811229237453683,1.6945952779892186,2020,8,6,AAPL
68,-0.6895831523894089,-0.5940831039233393,-0.6335262645742752,-0.6635958892780546,1.7234824598930996,-1.3965508823629738,2020,8,7,AAPL
69,-0.6177880638794961,-0.6211800616442317,-0.6291180469018506,-0.6765542493844856,2.010963340713732,0.6329895259490714,2020,8,10,AAPL
70,-0.7662532160450566,-0.6491654442084318,-0.6864248766433743,-0.7163230097111178,1.520142324678506,-1.6671562701379135,2020,8,11,AAPL
71,-0.6053790362358076,-0.7144646701915658,-0.6511591352639751,-0.663149049274385,1.0802064262240747,1.6061281319858725,2020,8,12,AAPL
72,-0.5167431244951747,-0.539889188481554,-0.5294923275050474,-0.5009461279421653,1.964485595521825,0.7995159184259573,2020,8,13,AAPL
73,-0.5211749200822067,-0.5221206916153954,-0.5753377912982667,-0.5407148882687975,1.072593692097814,-0.16841873784594127,2020,8,14,AAPL
74,-0.5344703068433015,-0.4674825637519566,-0.527288218668835,-0.4996056079311558,0.15105219260310362,-0.25688588384928684,2020,8,17,AAPL
75,-0.4923682487665008,-0.5434428878547863,-0.5312556145740176,-0.49737140791280515,-0.12801461365692499,0.3103446405251053,2020,8,18,AAPL
76,-0.4857205553859537,-0.4710362631251883,-0.48012028957388875,-0.42587700732560135,0.6715228047090291,-0.05393184301808233,2020,8,19,AAPL
77,-0.3718234087992402,-0.4812531488232299,-0.4258992122030622,-0.42051492728156087,0.2982984974136715,1.033693657846578,2020,8,20,AAPL
78,-0.10192705754901307,-0.32533458882268507,-0.14024670702992775,-0.2632272459897121,4.528374315202978,2.5584509389630634,2020,8,21,AAPL
79,-0.03589330330224184,0.09400193721866483,0.03255542572912821,-0.053659284268470255,4.686238380768594,0.5028907818265045,2020,8,24,AAPL
80,-0.08198397740737119,-0.08368303144292379,-0.12658123224541043,-0.09342804459510254,1.9929331809410096,-0.548307070683837,2020,8,25,AAPL
81,-0.006643452427833154,-0.017939593038135592,-0.04679249237452007,-0.002719523850087327,1.0217085745170196,0.5861539780649474,2020,8,26,AAPL
82,-0.07356356579201054,0.02470479944064555,-0.024751404012395513,-0.058574524308840505,0.8720582484034219,-0.7460571617501388,2020,8,27,AAPL
83,-0.08242715696607394,-0.025491204206253212,-0.07103768957285696,-0.0250615240335886,1.5147332767466892,-0.20484638620026008,2020,8,28,AAPL
84,0.10503779636536403,0.04425014599342027,0.1299770362897191,0.03838975648755509,2.277409035132855,1.6425557803401913,2020,8,31,AAPL
85,0.33283208953879106,0.274352180410178,0.2974893078418662,0.24080827815007666,0.8103550349589932,1.9495888164694495,2020,9,1,AAPL
86,0.20962817221931138,0.4889067800690476,0.43767062982497745,0.08307375685455763,1.7649518273703615,-1.198800791296672,2020,9,2,AAPL
87,-0.25659672353641777,0.014487913742603992,0.034759534565341164,-0.2073722455309589,2.916478031521579,-4.289946951648864,2020,9,3,AAPL
88,-0.25305128706679253,-0.2893533826687138,-0.1918228537972993,-0.6367854890578533,4.4191916810237135,-0.0851555416074984,2020,9,4,AAPL
89,-0.6137994478511681,-0.5612113847209449,-0.39944990616851295,-0.5568011284009184,2.3909990417010074,-3.6238413817413213,2020,9,8,AAPL
90,-0.4143686464347443,-0.4141770731534797,-0.39283757965987537,-0.441516407454052,1.300575045668462,1.9547927662343525,2020,9,9,AAPL
91,-0.5841064174180561,-0.2764712224407483,-0.3328858193148966,-0.5648442484669792,1.4073536585446969,-1.8180708133200907,2020,9,10,AAPL
92,-0.6501401716648273,-0.533670214578399,-0.5651988906516893,-0.6765542493844856,1.379106408234098,-0.8033006091640683,2020,9,11,AAPL
93,-0.5012318399405642,-0.5270070282535891,-0.5343413669447147,-0.5514390483568786,0.5635421811812794,1.439601739508987,2020,9,14,AAPL
94,-0.49325460788390696,-0.36664634403650487,-0.40650305444439266,-0.5152450080596065,1.454833079279533,-0.03831999372337429,2020,9,15,AAPL
95,-0.6443788374016864,-0.5043521947492363,-0.5312556145740176,-0.5853988886358001,0.8616408227569596,-1.6567483706081079,2020,9,16,AAPL
96,-0.7237079784095525,-0.7491132390805757,-0.6987678861261641,-0.7341966098579191,1.3220109022871431,-0.9542151523462461,2020,9,17,AAPL
97,-0.8788208239556599,-0.7189067944081052,-0.7569563594021732,-0.8512686908194654,3.5074666018497083,-1.7712352654359667,2020,9,18,AAPL
98,-0.735230646935835,-0.9792152734973335,-0.787373061341905,-0.9848738519168034,1.676604044484021,1.4552135888036948,2020,9,21,AAPL
99,-0.6585605832801874,-0.6176263622709993,-0.6696736494881598,-0.7140888096927679,1.4231801321229756,0.6954369231279037,2020,9,22,AAPL
100,-0.8664117963119713,-0.6647128789663206,-0.7027352820313466,-0.820883570569904,0.775296390956477,-2.3020381414560402,2020,9,23,AAPL
101,-0.8176620448546235,-0.9512298909331334,-0.7847281307384499,-0.8999742512194984,1.11626674576952,0.41442363582315894,2020,9,24,AAPL
102,-0.6377311440211387,-0.8064166414739379,-0.6881881637123445,-0.7806679702396014,0.760471592921127,1.8298979718766881,2020,9,25,AAPL
103,-0.5189590222886911,-0.5141248680256236,-0.5612314947465072,-0.5523327283642184,0.5138590742519991,1.1221608038499233,2020,9,28,AAPL
104,-0.5575156438958658,-0.5345586394217068,-0.5616723165137494,-0.5170323680742869,-0.23960126913921925,-0.5170833720944209,2020,9,29,AAPL
105,-0.4812887597989217,-0.5683187834674083,-0.4757120719014635,-0.5147981680559361,0.6142269636534885,0.6642132245384875,2020,9,30,AAPL
106,-0.4378571630460114,-0.39729700113062894,-0.45543427060830916,-0.41604652724486085,0.08213691524958615,0.32075254005491066,2020,10,1,AAPL
107,-0.6049358566771048,-0.6082979014162662,-0.5590273859102943,-0.57735576856974,0.6548949906964072,-1.802458964025383,2020,10,2,AAPL
108,-0.45070937024840346,-0.5629882344075611,-0.5026021997032554,-0.5179260480816267,-0.11579417203319078,1.4812333376282085,2020,10,5,AAPL
109,-0.5987313428552604,-0.4834742109314996,-0.5259657533671075,-0.5760152485587299,0.9912576380119765,-1.6151167724888864,2020,10,6,AAPL
110,-0.5136408675842529,-0.5314491524701286,-0.5510925940999298,-0.4920093278687653,-0.30390883899526316,0.7630882700716385,2020,10,7,AAPL
111,-0.5185158427299876,-0.4590425277405312,-0.5136227438843177,-0.47145468769994375,-0.5717568791744866,-0.17362268761084396,2020,10,8,AAPL
112,-0.4298799309893548,-0.5021311326409665,-0.48717343784976846,-0.456708967578833,-0.23058618925285795,0.7839040691312492,2020,10,9,AAPL
113,-0.10059751887290352,-0.28979759509036734,-0.12658123224541043,-0.26188672597870194,2.568495947908032,3.182924910751385,2020,10,12,AAPL
114,-0.2468467732449482,-0.05836292340864763,-0.1173239751333184,-0.2453536458429108,3.0112365378826644,-1.5006298776610276,2020,10,13,AAPL
115,-0.24285815721661957,-0.24804162745489397,-0.22135791220254628,-0.24669416585392093,0.7821077846483944,-0.0851555416074984,2020,10,14,AAPL
116,-0.26413077603437163,-0.3493220595919999,-0.3020282956079221,-0.31237964639341465,0.010817616593038993,-0.3297411805579244,2020,10,15,AAPL
117,-0.3390281214552063,-0.23560367964858267,-0.28659953375443514,-0.2828882061511931,0.06751245232282226,-0.8501361570481923,2020,10,16,AAPL
118,-0.4737547073009678,-0.29423971930690745,-0.3364123934528364,-0.42364280730725135,0.17268838433037073,-1.4485903800120006,2020,10,19,AAPL
119,-0.40594823481938364,-0.46126358984880095,-0.39989072793575503,-0.4249833273182615,0.24841505537580563,0.5653381790053367,2020,10,20,AAPL
120,-0.43431172657638617,-0.44038560603106425,-0.41179291565130277,-0.38834244701731907,-0.44214006391946975,-0.40259647726656195,2020,10,21,AAPL
121,-0.48394783715114076,-0.40573703714205434,-0.4413279740565491,-0.47145468769994375,-0.2009365931821586,-0.6211623673924744,2020,10,22,AAPL
122,-0.5154135858190652,-0.45282355383737555,-0.5070104173756806,-0.48530672781371464,-0.589987374055795,-0.43902412562088067,2020,10,23,AAPL
123,-0.5149704062603624,-0.558546110191021,-0.5070104173756806,-0.5478643283275185,-0.0034061761165532756,-0.1163792401969145,2020,10,26,AAPL
124,-0.4462775746613721,-0.4928026717862334,-0.4748304283669787,-0.47368888771829376,-0.3954619836189768,0.5809500283000447,2020,10,27,AAPL
125,-0.6855945363610804,-0.5123480183390081,-0.5563824553068393,-0.6274018489807831,0.6394691873353001,-2.5310119311117583,2020,10,28,AAPL
126,-0.5030045581753771,-0.6313969473422726,-0.4902591902204656,-0.5782494485770798,0.6833425761155918,1.8090821728170774,2020,10,29,AAPL
127,-0.7892985530976209,-0.6895887745789432,-0.7080251432382567,-0.7784337702212515,1.5736317986709163,-3.035795058307318,2020,10,30,AAPL
128,-0.7932871691259495,-0.7762101968014681,-0.7657727947470225,-0.7963073703680528,0.2173631135450056,-0.16321478808103862,2020,11,2,AAPL
129,-0.719276182822521,-0.7517785136104996,-0.7300662316003813,-0.7333029298505787,-0.08814792704834946,0.6798250738331957,2020,11,3,AAPL
130,-0.5194022018473938,-0.5527713487095195,-0.5493293070309596,-0.5715468485220299,0.5252781754413903,2.0016283141184767,2020,11,4,AAPL
131,-0.3385849418965029,-0.38352641605935567,-0.3716781348322356,-0.36957516686317793,0.2878810717672095,1.7258189765786345,2020,11,5,AAPL
132,-0.3536530468924106,-0.3670905564581591,-0.3901926490564203,-0.4026413271347602,0.04888128722434225,-0.27249773314399495,2020,11,6,AAPL
133,-0.4586866023050607,-0.2702522485375926,-0.26720337599576566,-0.40621604716412035,0.8514237322190839,-1.1623731429423532,2020,11,9,AAPL
134,-0.47419788685967124,-0.49013739725630945,-0.46116495358246135,-0.4920093278687653,0.520870803052503,-0.27770168290889763,2020,11,10,AAPL
135,-0.3181986821961576,-0.4172865601050578,-0.3712373130649935,-0.3887892870209893,0.005608903769808021,1.4604175385685978,2020,11,11,AAPL
136,-0.3306077098398463,-0.3093429416431421,-0.33156335401316905,-0.2936123662392741,-0.1736910184144889,-0.24127403455457883,2020,11,12,AAPL
137,-0.32839181204632995,-0.3173387652329139,-0.36947402599602325,-0.3248911664961754,-0.607616863611346,-0.10076739090220645,2020,11,13,AAPL
138,-0.2823011379412012,-0.3404378111589203,-0.31128555272001474,-0.31237964639341465,-0.41749884556341554,0.331160439584716,2020,11,16,AAPL
139,-0.322630477783189,-0.3124524285947202,-0.32539184927177417,-0.27618560609614307,-0.7562655141820145,-0.5170833720944209,2020,11,17,AAPL
140,-0.3829028977668193,-0.35420839623019357,-0.3628616994873863,-0.3190822464484653,-0.7151968169219243,-0.7148334631607227,2020,11,18,AAPL
141,-0.35586894468592634,-0.39951806323889866,-0.3963641537978152,-0.37225620688519817,-0.7594708759193874,0.14902219781312223,2020,11,19,AAPL
142,-0.41348228731733755,-0.3528757589652316,-0.4091479850478477,-0.3508078867090368,-0.7696879664572637,-0.6940176641011121,2020,11,20,AAPL
143,-0.5681519533047422,-0.4177307725267114,-0.4598424882807338,-0.5089892480082261,0.3193336838151812,-1.6671562701379135,2020,11,23,AAPL
144,-0.5096522515559242,-0.5629882344075611,-0.5378679410826552,-0.5608226884339489,0.03706151581777966,0.4820749827668937,2020,11,24,AAPL
145,-0.47153880950745214,-0.49013739725630945,-0.49819398203083076,-0.44553796748708235,-0.7115907849673796,0.26871304240588384,2020,11,25,AAPL
146,-0.44672075422007484,-0.44482773024760436,-0.4655731712548866,-0.3986197671017298,-1.3087897436616691,0.12820639875351147,2020,11,27,AAPL
147,-0.33769858277909676,-0.4270592333814452,-0.31216719625449957,-0.37225620688519817,1.1497227089033495,0.9764502104326483,2020,11,30,AAPL
148,-0.1750516847350354,-0.2475974150332398,-0.20196175444387676,-0.2292674057107899,0.3235407210954827,1.4812333376282085,2020,12,1,AAPL
149,-0.15909722062172152,-0.20273196044618888,-0.20636997211630143,-0.18994548538782788,-0.46117189923512136,0.02933135322036055,2020,12,2,AAPL
150,-0.16530173444356586,-0.13610009719809293,-0.18829627965935944,-0.13096260490338482,-0.6621080131466854,-0.17882663737574664,2020,12,3,AAPL
151,-0.19588112399408408,-0.17696763999025852,-0.22885188224566871,-0.16179456515661647,-0.6763318058562775,-0.4130043767963673,2020,12,4,AAPL
152,-0.12940419018860946,-0.1898498002182234,-0.153471360047203,-0.12917524488870444,-0.5070486391012711,0.5185026311212125,2020,12,7,AAPL
153,-0.1014838779903103,-0.09834204135750482,-0.1353976675902604,-0.09164068458042215,-0.5967987677477125,0.14381824804821952,2020,12,8,AAPL
154,-0.21671056325313273,-0.09123464261104142,-0.0926379561677388,-0.18503024534745763,0.06150239906524806,-1.2092086908264772,2020,12,9,AAPL
155,-0.15200634768247104,-0.2702522485375926,-0.1843288837541769,-0.22301164565940954,-0.6152295977376067,0.5028907818265045,2020,12,10,AAPL
156,-0.1887902510548336,-0.1845192511583755,-0.23326009991809335,-0.2051380455126089,-0.5024409316037975,-0.47024782421029676,2020,12,11,AAPL
157,-0.21671056325313273,-0.17696763999025852,-0.20725161565078687,-0.16090088514927597,-0.6599043269522415,-0.3869846279718539,2020,12,14,AAPL
158,0.053628967555797144,-0.0996746786224668,-0.006677711555452903,-0.04516932419873987,0.9125259403377545,2.4855956422544256,2020,12,15,AAPL
159,0.0505267106448753,0.03669853482530265,0.01404091150494413,0.06341279669307662,-0.27666326422759346,-0.14760293878633057,2020,12,16,AAPL
160,0.0899696913694563,0.10288618565174505,0.06738034534128591,0.12954511723623993,-0.35379228103312904,0.24269329358137043,2020,12,17,AAPL
161,-0.0008821181646915913,0.10555146018166899,0.04622090051364553,0.043751836531595596,1.61309781506232,-0.9490112025813434,2020,12,18,AAPL
162,0.06914025211040764,-0.06946823394999696,0.011395980901489083,-0.07555444444830127,0.18490882595410493,0.5237065808861152,2020,12,21,AAPL
163,0.23090079103706282,0.2232677519199721,0.27985643715216635,0.20148635782711463,1.1485206982518348,1.3615424930354467,2020,12,22,AAPL
164,0.19012827163637228,0.2476994351109399,0.19301454900539564,0.2519792782418273,-0.47679803770481427,-0.48585967350500475,2020,12,23,AAPL
165,0.23488940706539144,0.210385591692006,0.23841919103137227,0.2662781583592678,-1.1437136141869644,0.2791209419356892,2020,12,24,AAPL
166,0.4440701587732849,0.3289903082736175,0.40945803672145864,0.37396659924374376,0.24981740113590628,1.7414308258733426,2020,12,28,AAPL
167,0.3634114790893093,0.5093405514651307,0.47337719297161934,0.4110543195483565,0.1809021237823888,-0.8137085086938737,2020,12,29,AAPL
168,0.31244582983844515,0.3996200833165994,0.34994709814372255,0.3690513592033742,-0.31192224333869545,-0.5639189199785449,2020,12,30,AAPL
169,0.2667983352920192,0.3329882200685034,0.29484437723841117,0.2939822385868096,-0.25843276934628506,-0.5222873218593236,2020,12,31,AAPL
170,0.12143544003738131,0.3081123244558808,0.24503151754000987,0.07234959676647724,0.6266477403858088,-1.4069587818927796,2021,1,4,AAPL
171,0.19234416942988733,0.10244197323009022,0.16259784706566383,0.14697187737937156,-0.28748136009122705,0.5237065808861152,2021,1,5,AAPL
172,-0.003098015958207916,0.05046911989657592,0.13218114512593204,0.05536967662701585,0.8628428334084745,-1.8753142607340205,2021,1,6,AAPL
173,0.1883555534015587,0.07889871488243086,0.15774880762599583,0.12150199717017979,-0.04888224576553137,1.6529636798699971,2021,1,7,AAPL
174,0.23843484353501732,0.2596931704955976,0.20183098435024494,0.2274030780399754,-0.1374303637604579,0.32595648981981334,2021,1,8,AAPL
175,0.10237871901314495,0.11576834587970991,0.09338882960859178,0.15009975740506146,-0.2283825030584141,-1.328899535419239,2021,1,11,AAPL
176,0.09440148695648895,0.08511768878558587,0.07222938478095266,0.07681799680317725,-0.40207304220230844,-0.1944384866704547,2021,1,12,AAPL
177,0.18702601472544916,0.09666721174858876,0.1498140158156307,0.14965291740139183,-0.4683839631442104,0.7214566719524171,2021,1,13,AAPL
178,0.0992764621022231,0.1872865457660002,0.1299770362897191,0.1617175975004817,-0.43673101598765296,-0.907379604462122,2021,1,14,AAPL
179,0.020833680211763225,0.09755563659189717,0.09559293844480474,0.08307375685455763,-0.00841455383119844,-0.8345243077534844,2021,1,15,AAPL
180,0.05141306976228145,0.05313439442649986,0.029028851591188978,0.08039271683253738,-0.4259129201240194,0.1594300973429276,2021,1,19,AAPL
181,0.23754848441761053,0.09222508753204929,0.19565947960885066,0.15233395742341208,-0.15425851288166564,1.5905162826911647,2021,1,20,AAPL
182,0.4520473908299421,0.3205502722621921,0.5121695084889584,0.3775413192731045,0.17048469813592684,1.7882663737574667,2021,1,21,AAPL
183,0.5495468937446377,0.43071495283237704,0.5201043002993235,0.4414394397979185,0.04888128722434225,0.7162527221875145,2021,1,22,AAPL
184,0.7201710238453557,0.7323351871354244,0.7510949063343892,0.5093591203557616,0.9133272807720981,1.3199108949162253,2021,1,25,AAPL
185,0.7308073332542321,0.755878445483085,0.7162699867222327,0.7251828421283844,-0.27305723227304896,-0.0331160439584716,2021,1,26,AAPL
186,0.6820575817968842,0.748326834314968,0.7162699867222327,0.6822862017760616,0.5773653036737001,-0.5222873218593236,2021,1,27,AAPL
187,0.4617973411214117,0.5746397774482647,0.6144401584892172,0.5165085604144818,0.6130249530019737,-1.9429656076777553,2021,1,28,AAPL
188,0.23444622750668867,0.4107253938579487,0.3830087306869094,0.22650939803263614,1.3121944819664386,-2.0678604020354197,2021,1,29,AAPL
189,0.3310593713039775,0.31832921015392174,0.32305697034193,0.25868187829687794,-0.11579417203319078,0.7370685212471251,2021,2,1,AAPL
190,0.36872963379374746,0.406283269641408,0.364053394695482,0.4231189996474476,-0.5751625760204453,0.2062656452270517,2021,2,2,AAPL
191,0.32219578012991473,0.40761590690636995,0.34024901926438783,0.37843499928044505,-0.44354240967957037,-0.5274912716242263,2021,2,3,AAPL
192,0.47509272788250584,0.4316033776756854,0.41210296732491364,0.42222531964010707,-0.5577334215734802,1.2210358493830746,2021,2,4,AAPL
193,0.44717241568420674,0.47824568194935185,0.41298461085939786,0.4789740001062008,-0.7278179287628299,-0.36096487914734043,2021,2,5,AAPL
194,0.45382010906475445,0.4196096422910277,0.39270680956624415,0.4369710397612172,-0.815765041431999,-0.06433974254788768,2021,2,8,AAPL
